obs,action,reward,next_obs,done
"[[0.04854268953204155, 1.2488209009170532, 0.13304239511489868, 0.06268297135829926, 0.14134064316749573, 0.5228521227836609, 0.0, 0.0]]",2,-2.041074275970459,"[0.04992389678955078, 1.2506403923034668, 0.11249232292175293, 0.07823089510202408, 0.1669280230998993, 0.5117480754852295, 0.0, 0.0]",False
"[[0.04992389678955078, 1.2506403923034668, 0.11249232292175293, 0.07823089510202408, 0.1669280230998993, 0.5117480754852295, 0.0, 0.0]]",0,-1.3584643602371216,"[0.05130405351519585, 1.2518683671951294, 0.11250489950180054, 0.05150990933179855, 0.19251425564289093, 0.5117250084877014, 0.0, 0.0]",False
"[[0.05130405351519585, 1.2518683671951294, 0.11250489950180054, 0.05150990933179855, 0.19251425564289093, 0.5117250084877014, 0.0, 0.0]]",2,-2.2389211654663086,"[0.052492428570985794, 1.2534898519515991, 0.09372864663600922, 0.06860766559839249, 0.21781490743160248, 0.5060132145881653, 0.0, 0.0]",False
"[[0.052492428570985794, 1.2534898519515991, 0.09372864663600922, 0.06860766559839249, 0.21781490743160248, 0.5060132145881653, 0.0, 0.0]]",1,-0.5643565654754639,"[0.0536005012691021, 1.254495620727539, 0.0838262066245079, 0.04049357399344444, 0.24516774713993073, 0.5470567345619202, 0.0, 0.0]",False
"[[0.0536005012691021, 1.254495620727539, 0.0838262066245079, 0.04049357399344444, 0.24516774713993073, 0.5470567345619202, 0.0, 0.0]]",2,-3.6897170543670654,"[0.054665278643369675, 1.2558908462524414, 0.07914955914020538, 0.05719844251871109, 0.2730654776096344, 0.5579547882080078, 0.0, 0.0]",False
"[[0.054665278643369675, 1.2558908462524414, 0.07914955914020538, 0.05719844251871109, 0.2730654776096344, 0.5579547882080078, 0.0, 0.0]]",2,-3.458204507827759,"[0.055432699620723724, 1.2579466104507446, 0.049899712204933167, 0.08611486852169037, 0.3006865382194519, 0.5524217486381531, 0.0, 0.0]",False
"[[0.055432699620723724, 1.2579466104507446, 0.049899712204933167, 0.08611486852169037, 0.3006865382194519, 0.5524217486381531, 0.0, 0.0]]",0,-0.7175082564353943,"[0.0561981201171875, 1.2594120502471924, 0.04992680251598358, 0.0593867301940918, 0.3283061385154724, 0.5523927807807922, 0.0, 0.0]",False
"[[0.0561981201171875, 1.2594120502471924, 0.04992680251598358, 0.0593867301940918, 0.3283061385154724, 0.5523927807807922, 0.0, 0.0]]",0,-1.0626204013824463,"[0.05696134641766548, 1.2602871656417847, 0.04995642974972725, 0.03265912085771561, 0.3559243381023407, 0.5523637533187866, 0.0, 0.0]",False
"[[0.05696134641766548, 1.2602871656417847, 0.04995642974972725, 0.03265912085771561, 0.3559243381023407, 0.5523637533187866, 0.0, 0.0]]",2,-3.1950769424438477,"[0.0573824867606163, 1.2617316246032715, 0.016235236078500748, 0.05753598362207413, 0.3833151161670685, 0.5478160977363586, 0.0, 0.0]",False
"[[0.0573824867606163, 1.2617316246032715, 0.016235236078500748, 0.05753598362207413, 0.3833151161670685, 0.5478160977363586, 0.0, 0.0]]",0,-0.3320610821247101,"[0.057801149785518646, 1.262585163116455, 0.01626928150653839, 0.030810527503490448, 0.41070446372032166, 0.5477876663208008, 0.0, 0.0]",False
"[[0.057801149785518646, 1.262585163116455, 0.01626928150653839, 0.030810527503490448, 0.41070446372032166, 0.5477876663208008, 0.0, 0.0]]",2,-3.7772774696350098,"[0.05790577083826065, 1.2636293172836304, -0.014508699998259544, 0.03892110288143158, 0.4377342164516449, 0.5405952334403992, 0.0, 0.0]",False
"[[0.05790577083826065, 1.2636293172836304, -0.014508699998259544, 0.03892110288143158, 0.4377342164516449, 0.5405952334403992, 0.0, 0.0]]",3,0.03755292668938637,"[0.05808830261230469, 1.2641302347183228, -0.004316364880651236, 0.015007760375738144, 0.4624711275100708, 0.4947391152381897, 0.0, 0.0]",False
"[[0.05808830261230469, 1.2641302347183228, -0.004316364880651236, 0.015007760375738144, 0.4624711275100708, 0.4947391152381897, 0.0, 0.0]]",1,-2.995061159133911,"[0.058202456682920456, 1.264000415802002, -0.012558487243950367, -0.013976318761706352, 0.48907268047332764, 0.5320309400558472, 0.0, 0.0]",False
"[[0.058202456682920456, 1.264000415802002, -0.012558487243950367, -0.013976318761706352, 0.48907268047332764, 0.5320309400558472, 0.0, 0.0]]",0,-4.967255115509033,"[0.058313559740781784, 1.2632789611816406, -0.012517730705440044, -0.04069586470723152, 0.5156729221343994, 0.5320049524307251, 0.0, 0.0]",False
"[[0.058313559740781784, 1.2632789611816406, -0.012517730705440044, -0.04069586470723152, 0.5156729221343994, 0.5320049524307251, 0.0, 0.0]]",2,-5.96958065032959,"[0.057817935943603516, 1.263230323791504, -0.07241618633270264, -0.011032802052795887, 0.5417658090591431, 0.5218579173088074, 0.0, 0.0]",False
"[[0.057817935943603516, 1.263230323791504, -0.07241618633270264, -0.011032802052795887, 0.5417658090591431, 0.5218579173088074, 0.0, 0.0]]",3,-2.3155245780944824,"[0.057381343096494675, 1.2626579999923706, -0.06432672590017319, -0.033937834203243256, 0.5657341480255127, 0.4793664813041687, 0.0, 0.0]",False
"[[0.057381343096494675, 1.2626579999923706, -0.06432672590017319, -0.033937834203243256, 0.5657341480255127, 0.4793664813041687, 0.0, 0.0]]",3,-2.8851046562194824,"[0.05700387805700302, 1.261549472808838, -0.05641033500432968, -0.05734365060925484, 0.5877010822296143, 0.439338743686676, 0.0, 0.0]",False
"[[0.05700387805700302, 1.261549472808838, -0.05641033500432968, -0.05734365060925484, 0.5877010822296143, 0.439338743686676, 0.0, 0.0]]",2,-5.610949993133545,"[0.05627136304974556, 1.2601964473724365, -0.09101498872041702, -0.06818858534097672, 0.6089088320732117, 0.4241552948951721, 0.0, 0.0]",False
"[[0.05627136304974556, 1.2601964473724365, -0.09101498872041702, -0.06818858534097672, 0.6089088320732117, 0.4241552948951721, 0.0, 0.0]]",3,-2.7985072135925293,"[0.05558900907635689, 1.2583158016204834, -0.08415952324867249, -0.09112869203090668, 0.6281827688217163, 0.38547903299331665, 0.0, 0.0]",False
"[[0.05558900907635689, 1.2583158016204834, -0.08415952324867249, -0.09112869203090668, 0.6281827688217163, 0.38547903299331665, 0.0, 0.0]]",3,-2.7457942962646484,"[0.054965972900390625, 1.2559170722961426, -0.07615649700164795, -0.11342690140008926, 0.6451882123947144, 0.3401089906692505, 0.0, 0.0]",False
"[[0.054965972900390625, 1.2559170722961426, -0.07615649700164795, -0.11342690140008926, 0.6451882123947144, 0.3401089906692505, 0.0, 0.0]]",2,-2.8249099254608154,"[0.05415783077478409, 1.2535606622695923, -0.09491413086652756, -0.11192231625318527, 0.6626992225646973, 0.3502197861671448, 0.0, 0.0]",False
"[[0.05415783077478409, 1.2535606622695923, -0.09491413086652756, -0.11192231625318527, 0.6626992225646973, 0.3502197861671448, 0.0, 0.0]]",3,-2.6845743656158447,"[0.053400419652462006, 1.2506804466247559, -0.08802817761898041, -0.13448800146579742, 0.6781683564186096, 0.30938291549682617, 0.0, 0.0]",False
"[[0.053400419652462006, 1.2506804466247559, -0.08802817761898041, -0.13448800146579742, 0.6781683564186096, 0.30938291549682617, 0.0, 0.0]]",3,-2.5989840030670166,"[0.05269584804773331, 1.247279167175293, -0.08093048632144928, -0.15686291456222534, 0.6915122866630554, 0.26687920093536377, 0.0, 0.0]",False
"[[0.05269584804773331, 1.247279167175293, -0.08093048632144928, -0.15686291456222534, 0.6915122866630554, 0.26687920093536377, 0.0, 0.0]]",2,-3.5758609771728516,"[0.05143909528851509, 1.2441195249557495, -0.13579080998897552, -0.14608027040958405, 0.7045443058013916, 0.26063990592956543, 0.0, 0.0]",False
"[[0.05143909528851509, 1.2441195249557495, -0.13579080998897552, -0.14608027040958405, 0.7045443058013916, 0.26063990592956543, 0.0, 0.0]]",2,-4.561257362365723,"[0.04957437515258789, 1.2414941787719727, -0.19656585156917572, -0.12248016893863678, 0.7176994681358337, 0.2631020247936249, 0.0, 0.0]",False
"[[0.04957437515258789, 1.2414941787719727, -0.19656585156917572, -0.12248016893863678, 0.7176994681358337, 0.2631020247936249, 0.0, 0.0]]",3,-1.2344523668289185,"[0.04777822643518448, 1.23836350440979, -0.18758325278759003, -0.1438167840242386, 0.7281748652458191, 0.2095077782869339, 0.0, 0.0]",False
"[[0.04777822643518448, 1.23836350440979, -0.18758325278759003, -0.1438167840242386, 0.7281748652458191, 0.2095077782869339, 0.0, 0.0]]",3,-1.6212825775146484,"[0.046019650995731354, 1.2346999645233154, -0.1824842244386673, -0.16679313778877258, 0.73695969581604, 0.17569661140441895, 0.0, 0.0]",False
"[[0.046019650995731354, 1.2346999645233154, -0.1824842244386673, -0.16679313778877258, 0.73695969581604, 0.17569661140441895, 0.0, 0.0]]",3,-1.4828784465789795,"[0.044309426099061966, 1.2304986715316772, -0.17621809244155884, -0.18989801406860352, 0.7439112067222595, 0.1390305459499359, 0.0, 0.0]",False
"[[0.044309426099061966, 1.2304986715316772, -0.17621809244155884, -0.18989801406860352, 0.7439112067222595, 0.1390305459499359, 0.0, 0.0]]",0,-2.222963333129883,"[0.0425989143550396, 1.2256975173950195, -0.17621400952339172, -0.21656768023967743, 0.750862717628479, 0.1390300840139389, 0.0, 0.0]",False
"[[0.0425989143550396, 1.2256975173950195, -0.17621400952339172, -0.21656768023967743, 0.750862717628479, 0.1390300840139389, 0.0, 0.0]]",3,-1.3943384885787964,"[0.04093780368566513, 1.220368504524231, -0.16977348923683167, -0.23913709819316864, 0.7558153867721558, 0.09905339777469635, 0.0, 0.0]",False
"[[0.04093780368566513, 1.220368504524231, -0.16977348923683167, -0.23913709819316864, 0.7558153867721558, 0.09905339777469635, 0.0, 0.0]]",3,-1.1742360591888428,"[0.03932952880859375, 1.2145193815231323, -0.1628587394952774, -0.2612456679344177, 0.7585794925689697, 0.05528318136930466, 0.0, 0.0]",False
"[[0.03932952880859375, 1.2145193815231323, -0.1628587394952774, -0.2612456679344177, 0.7585794925689697, 0.05528318136930466, 0.0, 0.0]]",3,-0.8342558741569519,"[0.03779029846191406, 1.2081561088562012, -0.15405334532260895, -0.2828952372074127, 0.7587608695030212, 0.0036279060877859592, 0.0, 0.0]",False
"[[0.03779029846191406, 1.2081561088562012, -0.15405334532260895, -0.2828952372074127, 0.7587608695030212, 0.0036279060877859592, 0.0, 0.0]]",3,-0.8376843929290771,"[0.036307334899902344, 1.2012614011764526, -0.14690329134464264, -0.305554062128067, 0.7568622827529907, -0.03797220438718796, 0.0, 0.0]",False
"[[0.036307334899902344, 1.2012614011764526, -0.14690329134464264, -0.305554062128067, 0.7568622827529907, -0.03797220438718796, 0.0, 0.0]]",3,-0.538615345954895,"[0.03488931804895401, 1.1938433647155762, -0.13865900039672852, -0.3277163505554199, 0.7525959610939026, -0.0853269100189209, 0.0, 0.0]",False
"[[0.03488931804895401, 1.1938433647155762, -0.13865900039672852, -0.3277163505554199, 0.7525959610939026, -0.0853269100189209, 0.0, 0.0]]",2,0.2053658366203308,"[0.03323221206665039, 1.186542272567749, -0.16307327151298523, -0.32284969091415405, 0.7490337491035461, -0.0712442472577095, 0.0, 0.0]",False
"[[0.03323221206665039, 1.186542272567749, -0.16307327151298523, -0.32284969091415405, 0.7490337491035461, -0.0712442472577095, 0.0, 0.0]]",3,-0.4709641635417938,"[0.031629275530576706, 1.1787036657333374, -0.15619444847106934, -0.34586256742477417, 0.7435235977172852, -0.11020348221063614, 0.0, 0.0]",False
"[[0.031629275530576706, 1.1787036657333374, -0.15619444847106934, -0.34586256742477417, 0.7435235977172852, -0.11020348221063614, 0.0, 0.0]]",2,-0.5961179733276367,"[0.02952747419476509, 1.1710433959960938, -0.20601002871990204, -0.3379061818122864, 0.7379403114318848, -0.11166572570800781, 0.0, 0.0]",False
"[[0.02952747419476509, 1.1710433959960938, -0.20601002871990204, -0.3379061818122864, 0.7379403114318848, -0.11166572570800781, 0.0, 0.0]]",2,-1.2056999206542969,"[0.02684183046221733, 1.1637026071548462, -0.26429834961891174, -0.3236916661262512, 0.7322667241096497, -0.11347124725580215, 0.0, 0.0]",False
"[[0.02684183046221733, 1.1637026071548462, -0.26429834961891174, -0.3236916661262512, 0.7322667241096497, -0.11347124725580215, 0.0, 0.0]]",3,0.3510596454143524,"[0.024214457720518112, 1.1558537483215332, -0.2565845251083374, -0.3451925218105316, 0.7241396903991699, -0.1625407338142395, 0.0, 0.0]",False
"[[0.024214457720518112, 1.1558537483215332, -0.2565845251083374, -0.3451925218105316, 0.7241396903991699, -0.1625407338142395, 0.0, 0.0]]",3,0.6872904896736145,"[0.021657848730683327, 1.1474988460540771, -0.24740009009838104, -0.36649906635284424, 0.713293731212616, -0.2169187366962433, 0.0, 0.0]",False
"[[0.021657848730683327, 1.1474988460540771, -0.24740009009838104, -0.36649906635284424, 0.713293731212616, -0.2169187366962433, 0.0, 0.0]]",3,0.8178331851959229,"[0.019160842522978783, 1.1386369466781616, -0.23943349719047546, -0.3880108594894409, 0.6999668478965759, -0.266537606716156, 0.0, 0.0]",False
"[[0.019160842522978783, 1.1386369466781616, -0.23943349719047546, -0.3880108594894409, 0.6999668478965759, -0.266537606716156, 0.0, 0.0]]",3,0.7064715027809143,"[0.01671419106423855, 1.1292270421981812, -0.23295100033283234, -0.4117272198200226, 0.684929370880127, -0.30074912309646606, 0.0, 0.0]",False
"[[0.01671419106423855, 1.1292270421981812, -0.23295100033283234, -0.4117272198200226, 0.684929370880127, -0.30074912309646606, 0.0, 0.0]]",2,-0.11587777733802795,"[0.013815879821777344, 1.1198285818099976, -0.2776302993297577, -0.41116151213645935, 0.6694674491882324, -0.3092382550239563, 0.0, 0.0]",False
"[[0.013815879821777344, 1.1198285818099976, -0.2776302993297577, -0.41116151213645935, 0.6694674491882324, -0.3092382550239563, 0.0, 0.0]]",3,1.155885100364685,"[0.010970878414809704, 1.109895944595337, -0.27058619260787964, -0.434226930141449, 0.6520549654960632, -0.34824973344802856, 0.0, 0.0]",False
"[[0.010970878414809704, 1.109895944595337, -0.27058619260787964, -0.434226930141449, 0.6520549654960632, -0.34824973344802856, 0.0, 0.0]]",2,1.331488013267517,"[0.007939147762954235, 1.099959135055542, -0.2894148826599121, -0.43474119901657104, 0.6350718140602112, -0.33966341614723206, 0.0, 0.0]",False
"[[0.007939147762954235, 1.099959135055542, -0.2894148826599121, -0.43474119901657104, 0.6350718140602112, -0.33966341614723206, 0.0, 0.0]]",3,1.412218451499939,"[0.004965496249496937, 1.089492678642273, -0.2817228436470032, -0.4576322138309479, 0.616002082824707, -0.3813944160938263, 0.0, 0.0]",False
"[[0.004965496249496937, 1.089492678642273, -0.2817228436470032, -0.4576322138309479, 0.616002082824707, -0.3813944160938263, 0.0, 0.0]]",2,1.350076675415039,"[0.0015306472778320312, 1.079383373260498, -0.3276037275791168, -0.44193604588508606, 0.5968976616859436, -0.38208892941474915, 0.0, 0.0]",False
"[[0.0015306472778320312, 1.079383373260498, -0.3276037275791168, -0.44193604588508606, 0.5968976616859436, -0.38208892941474915, 0.0, 0.0]]",3,1.5464791059494019,"[-0.0018532753456383944, 1.0687235593795776, -0.3208739757537842, -0.46599817276000977, 0.5761253833770752, -0.4154452383518219, 0.0, 0.0]",False
"[[-0.0018532753456383944, 1.0687235593795776, -0.3208739757537842, -0.46599817276000977, 0.5761253833770752, -0.4154452383518219, 0.0, 0.0]]",2,1.027902603149414,"[-0.0057701109908521175, 1.0584527254104614, -0.3735808730125427, -0.44880300760269165, 0.5549488067626953, -0.423532098531723, 0.0, 0.0]",False
"[[-0.0057701109908521175, 1.0584527254104614, -0.3735808730125427, -0.44880300760269165, 0.5549488067626953, -0.423532098531723, 0.0, 0.0]]",3,2.059299945831299,"[-0.009622478857636452, 1.0476406812667847, -0.3651106357574463, -0.47241196036338806, 0.5317217111587524, -0.4645415246486664, 0.0, 0.0]",False
"[[-0.009622478857636452, 1.0476406812667847, -0.3651106357574463, -0.47241196036338806, 0.5317217111587524, -0.4645415246486664, 0.0, 0.0]]",2,0.9474271535873413,"[-0.013766956515610218, 1.0367109775543213, -0.3936736285686493, -0.47781693935394287, 0.5080858469009399, -0.47271737456321716, 0.0, 0.0]",False
"[[-0.013766956515610218, 1.0367109775543213, -0.3936736285686493, -0.47781693935394287, 0.5080858469009399, -0.47271737456321716, 0.0, 0.0]]",2,0.8348715305328369,"[-0.01846942864358425, 1.0261801481246948, -0.44851961731910706, -0.46017986536026, 0.48369526863098145, -0.4878116250038147, 0.0, 0.0]",False
"[[-0.01846942864358425, 1.0261801481246948, -0.44851961731910706, -0.46017986536026, 0.48369526863098145, -0.4878116250038147, 0.0, 0.0]]",3,2.6467154026031494,"[-0.02310628816485405, 1.015122652053833, -0.4397048354148865, -0.483278751373291, 0.45711439847946167, -0.5316177606582642, 0.0, 0.0]",False
"[[-0.02310628816485405, 1.015122652053833, -0.4397048354148865, -0.483278751373291, 0.45711439847946167, -0.5316177606582642, 0.0, 0.0]]",2,1.4251502752304077,"[-0.027995014563202858, 1.003947138786316, -0.4642084240913391, -0.4888512194156647, 0.43014585971832275, -0.5393715500831604, 0.0, 0.0]",False
"[[-0.027995014563202858, 1.003947138786316, -0.4642084240913391, -0.4888512194156647, 0.43014585971832275, -0.5393715500831604, 0.0, 0.0]]",2,1.4365453720092773,"[-0.03347959369421005, 0.9934744834899902, -0.522713840007782, -0.4578361213207245, 0.40234994888305664, -0.5559185743331909, 0.0, 0.0]",False
"[[-0.03347959369421005, 0.9934744834899902, -0.522713840007782, -0.4578361213207245, 0.40234994888305664, -0.5559185743331909, 0.0, 0.0]]",2,2.972214698791504,"[-0.03921251371502876, 0.9835249781608582, -0.5475203990936279, -0.435139000415802, 0.37485504150390625, -0.5498987436294556, 0.0, 0.0]",False
"[[-0.03921251371502876, 0.9835249781608582, -0.5475203990936279, -0.435139000415802, 0.37485504150390625, -0.5498987436294556, 0.0, 0.0]]",2,1.147807240486145,"[-0.04538984224200249, 0.9740288257598877, -0.5910080671310425, -0.41530224680900574, 0.3466378450393677, -0.5643446445465088, 0.0, 0.0]",False
"[[-0.04538984224200249, 0.9740288257598877, -0.5910080671310425, -0.41530224680900574, 0.3466378450393677, -0.5643446445465088, 0.0, 0.0]]",2,2.8873462677001953,"[-0.05177021026611328, 0.9650329351425171, -0.611299991607666, -0.39363229274749756, 0.3186914622783661, -0.5589269995689392, 0.0, 0.0]",False
"[[-0.05177021026611328, 0.9650329351425171, -0.611299991607666, -0.39363229274749756, 0.3186914622783661, -0.5589269995689392, 0.0, 0.0]]",2,1.139248251914978,"[-0.0584137924015522, 0.9559904932975769, -0.6367629766464233, -0.3960694670677185, 0.2901262640953064, -0.5713039040565491, 0.0, 0.0]",False
"[[-0.0584137924015522, 0.9559904932975769, -0.6367629766464233, -0.3960694670677185, 0.2901262640953064, -0.5713039040565491, 0.0, 0.0]]",2,3.86834716796875,"[-0.06522560119628906, 0.9479026794433594, -0.6539746522903442, -0.35428905487060547, 0.2621876299381256, -0.5587718486785889, 0.0, 0.0]",False
"[[-0.06522560119628906, 0.9479026794433594, -0.6539746522903442, -0.35428905487060547, 0.2621876299381256, -0.5587718486785889, 0.0, 0.0]]",2,3.2501349449157715,"[-0.0721961036324501, 0.940594494342804, -0.6700159907341003, -0.3202103078365326, 0.23464491963386536, -0.5508542060852051, 0.0, 0.0]",False
"[[-0.0721961036324501, 0.940594494342804, -0.6700159907341003, -0.3202103078365326, 0.23464491963386536, -0.5508542060852051, 0.0, 0.0]]",2,1.5667082071304321,"[-0.07948245853185654, 0.9340152740478516, -0.700961172580719, -0.28824520111083984, 0.2066359966993332, -0.560178816318512, 0.0, 0.0]",False
"[[-0.07948245853185654, 0.9340152740478516, -0.700961172580719, -0.28824520111083984, 0.2066359966993332, -0.560178816318512, 0.0, 0.0]]",2,2.225177764892578,"[-0.0869997963309288, 0.928302526473999, -0.7237677574157715, -0.25023800134658813, 0.17851170897483826, -0.5624856352806091, 0.0, 0.0]",False
"[[-0.0869997963309288, 0.928302526473999, -0.7237677574157715, -0.25023800134658813, 0.17851170897483826, -0.5624856352806091, 0.0, 0.0]]",3,3.4619133472442627,"[-0.094446562230587, 0.9220086932182312, -0.714773416519165, -0.2763994336128235, 0.14858204126358032, -0.5985936522483826, 0.0, 0.0]",False
"[[-0.094446562230587, 0.9220086932182312, -0.714773416519165, -0.2763994336128235, 0.14858204126358032, -0.5985936522483826, 0.0, 0.0]]",2,1.7418454885482788,"[-0.10208873450756073, 0.9158732295036316, -0.7336172461509705, -0.2699201703071594, 0.11810749769210815, -0.6094913482666016, 0.0, 0.0]",False
"[[-0.10208873450756073, 0.9158732295036316, -0.7336172461509705, -0.2699201703071594, 0.11810749769210815, -0.6094913482666016, 0.0, 0.0]]",2,3.006887912750244,"[-0.10985641181468964, 0.9104152917861938, -0.7459527850151062, -0.24042156338691711, 0.08752251416444778, -0.6117001175880432, 0.0, 0.0]",False
"[[-0.10985641181468964, 0.9104152917861938, -0.7459527850151062, -0.24042156338691711, 0.08752251416444778, -0.6117001175880432, 0.0, 0.0]]",2,3.890287160873413,"[-0.11758985370397568, 0.9053270816802979, -0.7428680658340454, -0.22463305294513702, 0.057358670979738235, -0.6032771468162537, 0.0, 0.0]",False
"[[-0.11758985370397568, 0.9053270816802979, -0.7428680658340454, -0.22463305294513702, 0.057358670979738235, -0.6032771468162537, 0.0, 0.0]]",2,1.8274465799331665,"[-0.12548446655273438, 0.900366485118866, -0.7583051919937134, -0.21956868469715118, 0.026581747457385063, -0.6155387163162231, 0.0, 0.0]",False
"[[-0.12548446655273438, 0.900366485118866, -0.7583051919937134, -0.21956868469715118, 0.026581747457385063, -0.6155387163162231, 0.0, 0.0]]",2,3.8213868141174316,"[-0.13328714668750763, 0.8959917426109314, -0.7496294975280762, -0.1941661834716797, -0.003671700833365321, -0.6050692796707153, 0.0, 0.0]",False
"[[-0.13328714668750763, 0.8959917426109314, -0.7496294975280762, -0.1941661834716797, -0.003671700833365321, -0.6050692796707153, 0.0, 0.0]]",2,-0.9537679553031921,"[-0.1409422904253006, 0.8922872543334961, -0.7355480194091797, -0.16497966647148132, -0.03325503692030907, -0.5916669964790344, 0.0, 0.0]",False
"[[-0.1409422904253006, 0.8922872543334961, -0.7355480194091797, -0.16497966647148132, -0.03325503692030907, -0.5916669964790344, 0.0, 0.0]]",2,-4.304366588592529,"[-0.1487404853105545, 0.8887337446212769, -0.7491365671157837, -0.15889795124530792, -0.06357426941394806, -0.6063852906227112, 0.0, 0.0]",False
"[[-0.1487404853105545, 0.8887337446212769, -0.7491365671157837, -0.15889795124530792, -0.06357426941394806, -0.6063852906227112, 0.0, 0.0]]",2,-2.6533782482147217,"[-0.15653181076049805, 0.8857221007347107, -0.7483159303665161, -0.1354440152645111, -0.09408331662416458, -0.6101810932159424, 0.0, 0.0]",False
"[[-0.15653181076049805, 0.8857221007347107, -0.7483159303665161, -0.1354440152645111, -0.09408331662416458, -0.6101810932159424, 0.0, 0.0]]",2,-2.8160972595214844,"[-0.1643281877040863, 0.8834559917449951, -0.7485048770904541, -0.10296742618083954, -0.12500347197055817, -0.6184031367301941, 0.0, 0.0]",False
"[[-0.1643281877040863, 0.8834559917449951, -0.7485048770904541, -0.10296742618083954, -0.12500347197055817, -0.6184031367301941, 0.0, 0.0]]",2,-2.2054290771484375,"[-0.17204323410987854, 0.8819620013237, -0.7403240203857422, -0.069301076233387, -0.15607483685016632, -0.6214278936386108, 0.0, 0.0]",False
"[[-0.17204323410987854, 0.8819620013237, -0.7403240203857422, -0.069301076233387, -0.15607483685016632, -0.6214278936386108, 0.0, 0.0]]",2,-2.9022088050842285,"[-0.17971888184547424, 0.8810290098190308, -0.736172080039978, -0.045061782002449036, -0.18752063810825348, -0.6289161443710327, 0.0, 0.0]",False
"[[-0.17971888184547424, 0.8810290098190308, -0.736172080039978, -0.045061782002449036, -0.18752063810825348, -0.6289161443710327, 0.0, 0.0]]",2,-1.4048950672149658,"[-0.18718166649341583, 0.8800777196884155, -0.7156918048858643, -0.04644690454006195, -0.21833133697509766, -0.6162142753601074, 0.0, 0.0]",False
"[[-0.18718166649341583, 0.8800777196884155, -0.7156918048858643, -0.04644690454006195, -0.21833133697509766, -0.6162142753601074, 0.0, 0.0]]",2,-3.2474305629730225,"[-0.19462385773658752, 0.8792309761047363, -0.7134713530540466, -0.04247545450925827, -0.2495175153017044, -0.6237238645553589, 0.0, 0.0]",False
"[[-0.19462385773658752, 0.8792309761047363, -0.7134713530540466, -0.04247545450925827, -0.2495175153017044, -0.6237238645553589, 0.0, 0.0]]",2,0.5857611298561096,"[-0.20166078209877014, 0.8791519999504089, -0.67393958568573, -0.008853618986904621, -0.27992668747901917, -0.6081835627555847, 0.0, 0.0]",False
"[[-0.20166078209877014, 0.8791519999504089, -0.67393958568573, -0.008853618986904621, -0.27992668747901917, -0.6081835627555847, 0.0, 0.0]]",2,-3.701650857925415,"[-0.2087142914533615, 0.8792645931243896, -0.6751452684402466, -0.001078785746358335, -0.311082124710083, -0.6231091022491455, 0.0, 0.0]",False
"[[-0.2087142914533615, 0.8792645931243896, -0.6751452684402466, -0.001078785746358335, -0.311082124710083, -0.6231091022491455, 0.0, 0.0]]",2,-1.3751126527786255,"[-0.21554093062877655, 0.8796125054359436, -0.6529569625854492, 0.008785879239439964, -0.34202441573143005, -0.61884605884552, 0.0, 0.0]",False
"[[-0.21554093062877655, 0.8796125054359436, -0.6529569625854492, 0.008785879239439964, -0.34202441573143005, -0.61884605884552, 0.0, 0.0]]",2,-0.13460993766784668,"[-0.22200274467468262, 0.8806073069572449, -0.6170885562896729, 0.037010207772254944, -0.3726649880409241, -0.6128119230270386, 0.0, 0.0]",False
"[[-0.22200274467468262, 0.8806073069572449, -0.6170885562896729, 0.037010207772254944, -0.3726649880409241, -0.6128119230270386, 0.0, 0.0]]",2,-2.251295328140259,"[-0.22832302749156952, 0.8816458582878113, -0.6031712293624878, 0.03833376243710518, -0.403416246175766, -0.6150255799293518, 0.0, 0.0]",False
"[[-0.22832302749156952, 0.8816458582878113, -0.6031712293624878, 0.03833376243710518, -0.403416246175766, -0.6150255799293518, 0.0, 0.0]]",0,-3.172802686691284,"[-0.23464003205299377, 0.8820958733558655, -0.6032164096832275, 0.011593333445489407, -0.43416547775268555, -0.614985466003418, 0.0, 0.0]",False
"[[-0.23464003205299377, 0.8820958733558655, -0.6032164096832275, 0.011593333445489407, -0.43416547775268555, -0.614985466003418, 0.0, 0.0]]",2,-0.30917707085609436,"[-0.24061746895313263, 0.882918119430542, -0.5698195695877075, 0.027602344751358032, -0.46474918723106384, -0.6116740107536316, 0.0, 0.0]",False
"[[-0.24061746895313263, 0.882918119430542, -0.5698195695877075, 0.027602344751358032, -0.46474918723106384, -0.6116740107536316, 0.0, 0.0]]",2,-0.3475072383880615,"[-0.24626855552196503, 0.8836933374404907, -0.5381308794021606, 0.02512780763208866, -0.4947459399700165, -0.5999354124069214, 0.0, 0.0]",False
"[[-0.24626855552196503, 0.8836933374404907, -0.5381308794021606, 0.02512780763208866, -0.4947459399700165, -0.5999354124069214, 0.0, 0.0]]",2,-0.32424429059028625,"[-0.2515568733215332, 0.8852823376655579, -0.5017678737640381, 0.06056566908955574, -0.5253335237503052, -0.6117521524429321, 0.0, 0.0]",False
"[[-0.2515568733215332, 0.8852823376655579, -0.5017678737640381, 0.06056566908955574, -0.5253335237503052, -0.6117521524429321, 0.0, 0.0]]",2,-0.6825412511825562,"[-0.25651049613952637, 0.8872913718223572, -0.4685676693916321, 0.07860837131738663, -0.5561570525169373, -0.6164702773094177, 0.0, 0.0]",False
