obs,action,reward,next_obs,done
"[[-0.2592275142669678, 0.633000910282135, 0.0482492633163929, 0.10701563954353333, 0.6942697763442993, 0.5820161700248718, 0.0, 0.0]]",3,-1.360783576965332,"[-0.25845274329185486, 0.6351768374443054, 0.056957684457302094, 0.08504170924425125, 0.7208918929100037, 0.5324419736862183, 0.0, 0.0]",False
"[[-0.25845274329185486, 0.6351768374443054, 0.056957684457302094, 0.08504170924425125, 0.7208918929100037, 0.5324419736862183, 0.0, 0.0]]",3,-1.3944237232208252,"[-0.25762319564819336, 0.6368478536605835, 0.06470690667629242, 0.06333708763122559, 0.7451072931289673, 0.4843084216117859, 0.0, 0.0]",False
"[[-0.25762319564819336, 0.6368478536605835, 0.06470690667629242, 0.06333708763122559, 0.7451072931289673, 0.4843084216117859, 0.0, 0.0]]",3,-1.4534552097320557,"[-0.2567468285560608, 0.6379842162132263, 0.0711289793252945, 0.040148500353097916, 0.7674842476844788, 0.4475385546684265, 0.0, 0.0]",False
"[[-0.2567468285560608, 0.6379842162132263, 0.0711289793252945, 0.040148500353097916, 0.7674842476844788, 0.4475385546684265, 0.0, 0.0]]",3,-1.9724843502044678,"[-0.25581446290016174, 0.6386075019836426, 0.07875870168209076, 0.018220894038677216, 0.7875167727470398, 0.4006505012512207, 0.0, 0.0]",False
"[[-0.25581446290016174, 0.6386075019836426, 0.07875870168209076, 0.018220894038677216, 0.7875167727470398, 0.4006505012512207, 0.0, 0.0]]",2,1.1634217500686646,"[-0.2552974224090576, 0.6394073367118835, 0.03727555647492409, 0.025709370151162148, 0.8078891038894653, 0.4074479043483734, 0.0, 0.0]",False
"[[-0.2552974224090576, 0.6394073367118835, 0.03727555647492409, 0.025709370151162148, 0.8078891038894653, 0.4074479043483734, 0.0, 0.0]]",3,-1.681341528892517,"[-0.2547375559806824, 0.6396684050559998, 0.04304252564907074, 0.0024269199930131435, 0.8265382647514343, 0.37298324704170227, 0.0, 0.0]",False
"[[-0.2547375559806824, 0.6396684050559998, 0.04304252564907074, 0.0024269199930131435, 0.8265382647514343, 0.37298324704170227, 0.0, 0.0]]",3,-2.683771848678589,"[-0.2541295886039734, 0.6393995881080627, 0.04943376034498215, -0.020295051857829094, 0.8432236909866333, 0.33370864391326904, 0.0, 0.0]",False
"[[-0.2541295886039734, 0.6393995881080627, 0.04943376034498215, -0.020295051857829094, 0.8432236909866333, 0.33370864391326904, 0.0, 0.0]]",2,1.398452639579773,"[-0.2541228234767914, 0.6391924619674683, -0.010250828228890896, -0.017507923766970634, 0.8595837354660034, 0.327201247215271, 0.0, 0.0]",False
"[[-0.2541228234767914, 0.6391924619674683, -0.010250828228890896, -0.017507923766970634, 0.8595837354660034, 0.327201247215271, 0.0, 0.0]]",3,-3.1694085597991943,"[-0.2540566325187683, 0.6384836435317993, -0.0023903236724436283, -0.038564201444387436, 0.8733108043670654, 0.27454155683517456, 0.0, 0.0]",False
"[[-0.2540566325187683, 0.6384836435317993, -0.0023903236724436283, -0.038564201444387436, 0.8733108043670654, 0.27454155683517456, 0.0, 0.0]]",3,-3.209982395172119,"[-0.25394225120544434, 0.6372653841972351, 0.00406299252063036, -0.06007152050733566, 0.8847141861915588, 0.22806715965270996, 0.0, 0.0]",False
"[[-0.25394225120544434, 0.6372653841972351, 0.00406299252063036, -0.06007152050733566, 0.8847141861915588, 0.22806715965270996, 0.0, 0.0]]",3,-2.9209625720977783,"[-0.25377875566482544, 0.6355449557304382, 0.010642752051353455, -0.081147201359272, 0.8936490416526794, 0.1786976158618927, 0.0, 0.0]",False
"[[-0.25377875566482544, 0.6355449557304382, 0.010642752051353455, -0.081147201359272, 0.8936490416526794, 0.1786976158618927, 0.0, 0.0]]",3,-2.592151641845703,"[-0.2535572648048401, 0.6333286166191101, 0.018225574865937233, -0.10177752375602722, 0.8998563289642334, 0.1241464614868164, 0.0, 0.0]",False
"[[-0.2535572648048401, 0.6333286166191101, 0.018225574865937233, -0.10177752375602722, 0.8998563289642334, 0.1241464614868164, 0.0, 0.0]]",3,-2.253350019454956,"[-0.2532881200313568, 0.6306212544441223, 0.024669773876667023, -0.12221535295248032, 0.903419017791748, 0.07125366479158401, 0.0, 0.0]",False
"[[-0.2532881200313568, 0.6306212544441223, 0.024669773876667023, -0.12221535295248032, 0.903419017791748, 0.07125366479158401, 0.0, 0.0]]",1,-3.3791098594665527,"[-0.25307559967041016, 0.6272212266921997, 0.017459547147154808, -0.15434487164020538, 0.9094946384429932, 0.1215129941701889, 0.0, 0.0]",False
"[[-0.25307559967041016, 0.6272212266921997, 0.017459547147154808, -0.15434487164020538, 0.9094946384429932, 0.1215129941701889, 0.0, 0.0]]",2,-1.4729583263397217,"[-0.25323542952537537, 0.6236223578453064, -0.019698258489370346, -0.16315628588199615, 0.9154883623123169, 0.11987587064504623, 0.0, 0.0]",False
"[[-0.25323542952537537, 0.6236223578453064, -0.019698258489370346, -0.16315628588199615, 0.9154883623123169, 0.11987587064504623, 0.0, 0.0]]",3,-2.0922868251800537,"[-0.2533520758152008, 0.6195157766342163, -0.01394197903573513, -0.18449921905994415, 0.919185996055603, 0.07395247370004654, 0.0, 0.0]",False
"[[-0.2533520758152008, 0.6195157766342163, -0.01394197903573513, -0.18449921905994415, 0.919185996055603, 0.07395247370004654, 0.0, 0.0]]",3,-1.8959909677505493,"[-0.2534281313419342, 0.6148950457572937, -0.008557381108403206, -0.20620019733905792, 0.9207390546798706, 0.0310613252222538, 0.0, 0.0]",False
"[[-0.2534281313419342, 0.6148950457572937, -0.008557381108403206, -0.20620019733905792, 0.9207390546798706, 0.0310613252222538, 0.0, 0.0]]",3,-1.4684958457946777,"[-0.2534572184085846, 0.609783947467804, -0.00222921185195446, -0.22656980156898499, 0.9196324348449707, -0.022132104262709618, 0.0, 0.0]",False
"[[-0.2534572184085846, 0.609783947467804, -0.00222921185195446, -0.22656980156898499, 0.9196324348449707, -0.022132104262709618, 0.0, 0.0]]",2,-0.4266074001789093,"[-0.25423097610473633, 0.6048020720481873, -0.0765121579170227, -0.2206619679927826, 0.9182268381118774, -0.028112372383475304, 0.0, 0.0]",False
"[[-0.25423097610473633, 0.6048020720481873, -0.0765121579170227, -0.2206619679927826, 0.9182268381118774, -0.028112372383475304, 0.0, 0.0]]",3,-1.2032592296600342,"[-0.2549740672111511, 0.5992995500564575, -0.07229502499103546, -0.24280332028865814, 0.9149506688117981, -0.06552363932132721, 0.0, 0.0]",False
"[[-0.2549740672111511, 0.5992995500564575, -0.07229502499103546, -0.24280332028865814, 0.9149506688117981, -0.06552363932132721, 0.0, 0.0]]",3,-0.9060357809066772,"[-0.2556747496128082, 0.5932824611663818, -0.0666884034872055, -0.2645188868045807, 0.909508466720581, -0.10884356498718262, 0.0, 0.0]",False
"[[-0.2556747496128082, 0.5932824611663818, -0.0666884034872055, -0.2645188868045807, 0.909508466720581, -0.10884356498718262, 0.0, 0.0]]",3,-0.4932689666748047,"[-0.2563188672065735, 0.586768627166748, -0.059327829629182816, -0.2851787507534027, 0.9013716578483582, -0.16273662447929382, 0.0, 0.0]",False
"[[-0.2563188672065735, 0.586768627166748, -0.059327829629182816, -0.2851787507534027, 0.9013716578483582, -0.16273662447929382, 0.0, 0.0]]",3,-0.2840881943702698,"[-0.2569104731082916, 0.5797522068023682, -0.05241894721984863, -0.30621692538261414, 0.8907100558280945, -0.21323160827159882, 0.0, 0.0]",False
"[[-0.2569104731082916, 0.5797522068023682, -0.05241894721984863, -0.30621692538261414, 0.8907100558280945, -0.21323160827159882, 0.0, 0.0]]",3,-0.3150508403778076,"[-0.25746211409568787, 0.5721990466117859, -0.047216884791851044, -0.32921746373176575, 0.8783174157142639, -0.24785253405570984, 0.0, 0.0]",False
"[[-0.25746211409568787, 0.5721990466117859, -0.047216884791851044, -0.32921746373176575, 0.8783174157142639, -0.24785253405570984, 0.0, 0.0]]",3,-0.05047084391117096,"[-0.25797897577285767, 0.5641215443611145, -0.0424017608165741, -0.35163071751594543, 0.8640727996826172, -0.2848937511444092, 0.0, 0.0]",False
"[[-0.25797897577285767, 0.5641215443611145, -0.0424017608165741, -0.35163071751594543, 0.8640727996826172, -0.2848937511444092, 0.0, 0.0]]",3,0.1874612718820572,"[-0.2584584653377533, 0.5555223226547241, -0.03722075745463371, -0.3739347755908966, 0.8479012846946716, -0.3234301805496216, 0.0, 0.0]",False
"[[-0.2584584653377533, 0.5555223226547241, -0.03722075745463371, -0.3739347755908966, 0.8479012846946716, -0.3234301805496216, 0.0, 0.0]]",3,0.5209369659423828,"[-0.2588953971862793, 0.5464151501655579, -0.031238242983818054, -0.395506888628006, 0.829494059085846, -0.36814460158348083, 0.0, 0.0]",False
"[[-0.2588953971862793, 0.5464151501655579, -0.031238242983818054, -0.395506888628006, 0.829494059085846, -0.36814460158348083, 0.0, 0.0]]",3,0.95704585313797,"[-0.25927430391311646, 0.5368205904960632, -0.023215141147375107, -0.4159410297870636, 0.8082655072212219, -0.4245705008506775, 0.0, 0.0]",False
"[[-0.25927430391311646, 0.5368205904960632, -0.023215141147375107, -0.4159410297870636, 0.8082655072212219, -0.4245705008506775, 0.0, 0.0]]",2,1.5635640621185303,"[-0.26009660959243774, 0.5270735621452332, -0.06692919880151749, -0.42273223400115967, 0.7866187691688538, -0.43293485045433044, 0.0, 0.0]",False
"[[-0.26009660959243774, 0.5270735621452332, -0.06692919880151749, -0.42273223400115967, 0.7866187691688538, -0.43293485045433044, 0.0, 0.0]]",3,1.2492058277130127,"[-0.2608599066734314, 0.5168197154998779, -0.05886908248066902, -0.4443052113056183, 0.7624700665473938, -0.4829738140106201, 0.0, 0.0]",False
"[[-0.2608599066734314, 0.5168197154998779, -0.05886908248066902, -0.4443052113056183, 0.7624700665473938, -0.4829738140106201, 0.0, 0.0]]",2,1.7742624282836914,"[-0.2621734142303467, 0.5065091252326965, -0.11296089738607407, -0.44680023193359375, 0.7376400828361511, -0.4965991973876953, 0.0, 0.0]",False
"[[-0.2621734142303467, 0.5065091252326965, -0.11296089738607407, -0.44680023193359375, 0.7376400828361511, -0.4965991973876953, 0.0, 0.0]]",3,1.6438283920288086,"[-0.2634254992008209, 0.4956851005554199, -0.10455609858036041, -0.46885478496551514, 0.710392951965332, -0.5449427962303162, 0.0, 0.0]",False
"[[-0.2634254992008209, 0.4956851005554199, -0.10455609858036041, -0.46885478496551514, 0.710392951965332, -0.5449427962303162, 0.0, 0.0]]",2,3.5375232696533203,"[-0.26520639657974243, 0.48527827858924866, -0.15709558129310608, -0.4507784843444824, 0.6833374500274658, -0.5411111116409302, 0.0, 0.0]",False
"[[-0.26520639657974243, 0.48527827858924866, -0.15709558129310608, -0.4507784843444824, 0.6833374500274658, -0.5411111116409302, 0.0, 0.0]]",2,3.555281639099121,"[-0.2675831913948059, 0.47556883096694946, -0.21652838587760925, -0.42032724618911743, 0.6566705107688904, -0.5333388447761536, 0.0, 0.0]",False
"[[-0.2675831913948059, 0.47556883096694946, -0.21652838587760925, -0.42032724618911743, 0.6566705107688904, -0.5333388447761536, 0.0, 0.0]]",3,1.9541348218917847,"[-0.26989835500717163, 0.4653341770172119, -0.20811405777931213, -0.4431684613227844, 0.6277867555618286, -0.5776746273040771, 0.0, 0.0]",False
"[[-0.26989835500717163, 0.4653341770172119, -0.20811405777931213, -0.4431684613227844, 0.6277867555618286, -0.5776746273040771, 0.0, 0.0]]",2,2.1255781650543213,"[-0.2724885940551758, 0.455112099647522, -0.2351902425289154, -0.4430893063545227, 0.5989843010902405, -0.5760495662689209, 0.0, 0.0]",False
"[[-0.2724885940551758, 0.455112099647522, -0.2351902425289154, -0.4430893063545227, 0.5989843010902405, -0.5760495662689209, 0.0, 0.0]]",2,1.1054431200027466,"[-0.2754424512386322, 0.444762259721756, -0.2705932557582855, -0.44902703166007996, 0.5696157813072205, -0.5873697996139526, 0.0, 0.0]",False
"[[-0.2754424512386322, 0.444762259721756, -0.2705932557582855, -0.44902703166007996, 0.5696157813072205, -0.5873697996139526, 0.0, 0.0]]",2,3.1331958770751953,"[-0.2785899043083191, 0.4346732199192047, -0.2900700569152832, -0.4381586015224457, 0.540925145149231, -0.5738134384155273, 0.0, 0.0]",False
"[[-0.2785899043083191, 0.4346732199192047, -0.2900700569152832, -0.4381586015224457, 0.540925145149231, -0.5738134384155273, 0.0, 0.0]]",2,1.5801398754119873,"[-0.28216105699539185, 0.4248042106628418, -0.33167651295661926, -0.42873460054397583, 0.5118581652641296, -0.5813392400741577, 0.0, 0.0]",False
"[[-0.28216105699539185, 0.4248042106628418, -0.33167651295661926, -0.42873460054397583, 0.5118581652641296, -0.5813392400741577, 0.0, 0.0]]",2,2.0070388317108154,"[-0.286273330450058, 0.4156472086906433, -0.385189950466156, -0.3975237309932709, 0.48259201645851135, -0.5853234529495239, 0.0, 0.0]",False
"[[-0.286273330450058, 0.4156472086906433, -0.385189950466156, -0.3975237309932709, 0.48259201645851135, -0.5853234529495239, 0.0, 0.0]]",2,1.575532078742981,"[-0.2906375527381897, 0.4065656065940857, -0.409921258687973, -0.394668847322464, 0.45326149463653564, -0.5866113305091858, 0.0, 0.0]",False
"[[-0.2906375527381897, 0.4065656065940857, -0.409921258687973, -0.394668847322464, 0.45326149463653564, -0.5866113305091858, 0.0, 0.0]]",2,2.024228572845459,"[-0.29541563987731934, 0.3982059955596924, -0.45098811388015747, -0.36311450600624084, 0.42399609088897705, -0.5853089094161987, 0.0, 0.0]",False
"[[-0.29541563987731934, 0.3982059955596924, -0.45098811388015747, -0.36311450600624084, 0.42399609088897705, -0.5853089094161987, 0.0, 0.0]]",2,2.243281841278076,"[-0.3005281090736389, 0.39063242077827454, -0.48439541459083557, -0.32879772782325745, 0.39507973194122314, -0.5783270597457886, 0.0, 0.0]",False
"[[-0.3005281090736389, 0.39063242077827454, -0.48439541459083557, -0.32879772782325745, 0.39507973194122314, -0.5783270597457886, 0.0, 0.0]]",2,1.8388049602508545,"[-0.3058833181858063, 0.38351792097091675, -0.5085484981536865, -0.30897271633148193, 0.3663848638534546, -0.5738974213600159, 0.0, 0.0]",False
"[[-0.3058833181858063, 0.38351792097091675, -0.5085484981536865, -0.30897271633148193, 0.3663848638534546, -0.5738974213600159, 0.0, 0.0]]",2,1.474324345588684,"[-0.31150683760643005, 0.37689435482025146, -0.5351250767707825, -0.2876826524734497, 0.33773747086524963, -0.5729483962059021, 0.0, 0.0]",False
"[[-0.31150683760643005, 0.37689435482025146, -0.5351250767707825, -0.2876826524734497, 0.33773747086524963, -0.5729483962059021, 0.0, 0.0]]",2,2.9656543731689453,"[-0.3171343207359314, 0.37049710750579834, -0.5360435247421265, -0.2783185839653015, 0.3099168539047241, -0.556412398815155, 0.0, 0.0]",False
"[[-0.3171343207359314, 0.37049710750579834, -0.5360435247421265, -0.2783185839653015, 0.3099168539047241, -0.556412398815155, 0.0, 0.0]]",2,1.7564195394515991,"[-0.3229965567588806, 0.36482277512550354, -0.5594794750213623, -0.2467261254787445, 0.2823069393634796, -0.5521982908248901, 0.0, 0.0]",False
"[[-0.3229965567588806, 0.36482277512550354, -0.5594794750213623, -0.2467261254787445, 0.2823069393634796, -0.5521982908248901, 0.0, 0.0]]",1,0.7661988139152527,"[-0.32891878485679626, 0.3585214614868164, -0.5668569803237915, -0.27536991238594055, 0.2563246190547943, -0.5196461081504822, 0.0, 0.0]",False
"[[-0.32891878485679626, 0.3585214614868164, -0.5668569803237915, -0.27536991238594055, 0.2563246190547943, -0.5196461081504822, 0.0, 0.0]]",2,2.9910035133361816,"[-0.3348047137260437, 0.3524768352508545, -0.563880443572998, -0.26452910900115967, 0.231173574924469, -0.5030208230018616, 0.0, 0.0]",False
"[[-0.3348047137260437, 0.3524768352508545, -0.563880443572998, -0.26452910900115967, 0.231173574924469, -0.5030208230018616, 0.0, 0.0]]",2,1.3985013961791992,"[-0.34091123938560486, 0.3471300005912781, -0.5857064127922058, -0.23391975462436676, 0.2059473991394043, -0.504523754119873, 0.0, 0.0]",False
"[[-0.34091123938560486, 0.3471300005912781, -0.5857064127922058, -0.23391975462436676, 0.2059473991394043, -0.504523754119873, 0.0, 0.0]]",2,1.7209562063217163,"[-0.3471039831638336, 0.34204038977622986, -0.5943509340286255, -0.2229282259941101, 0.18087157607078552, -0.5015169382095337, 0.0, 0.0]",False
"[[-0.3471039831638336, 0.34204038977622986, -0.5943509340286255, -0.2229282259941101, 0.18087157607078552, -0.5015169382095337, 0.0, 0.0]]",2,1.9444226026535034,"[-0.3533804416656494, 0.337421178817749, -0.6028217077255249, -0.202463299036026, 0.15600870549678802, -0.4972574710845947, 0.0, 0.0]",False
"[[-0.3533804416656494, 0.337421178817749, -0.6028217077255249, -0.202463299036026, 0.15600870549678802, -0.4972574710845947, 0.0, 0.0]]",2,0.062008872628211975,"[-0.3599323630332947, 0.33320826292037964, -0.6294927597045898, -0.18474547564983368, 0.13037119805812836, -0.512750506401062, 0.0, 0.0]",False
"[[-0.3599323630332947, 0.33320826292037964, -0.6294927597045898, -0.18474547564983368, 0.13037119805812836, -0.512750506401062, 0.0, 0.0]]",2,2.3633792400360107,"[-0.3664812445640564, 0.32930031418800354, -0.6294776797294617, -0.17166079580783844, 0.10511062294244766, -0.5052118897438049, 0.0, 0.0]",False
"[[-0.3664812445640564, 0.32930031418800354, -0.6294776797294617, -0.17166079580783844, 0.10511062294244766, -0.5052118897438049, 0.0, 0.0]]",2,2.027984619140625,"[-0.3730294704437256, 0.32546117901802063, -0.6295685172080994, -0.16904126107692719, 0.08006968349218369, -0.5008189678192139, 0.0, 0.0]",False
"[[-0.3730294704437256, 0.32546117901802063, -0.6295685172080994, -0.16904126107692719, 0.08006968349218369, -0.5008189678192139, 0.0, 0.0]]",2,1.3777258396148682,"[-0.3796972334384918, 0.3221609890460968, -0.6411967277526855, -0.14550276100635529, 0.05475957691669464, -0.5062024593353271, 0.0, 0.0]",False
"[[-0.3796972334384918, 0.3221609890460968, -0.6411967277526855, -0.14550276100635529, 0.05475957691669464, -0.5062024593353271, 0.0, 0.0]]",2,1.6121292114257812,"[-0.38639408349990845, 0.3188233971595764, -0.6440362334251404, -0.1475934088230133, 0.029410673305392265, -0.5069782733917236, 0.0, 0.0]",False
"[[-0.38639408349990845, 0.3188233971595764, -0.6440362334251404, -0.1475934088230133, 0.029410673305392265, -0.5069782733917236, 0.0, 0.0]]",2,2.8015968799591064,"[-0.39298683404922485, 0.3154502511024475, -0.6341372728347778, -0.14961419999599457, 0.0045945472083985806, -0.4963225722312927, 0.0, 0.0]",False
"[[-0.39298683404922485, 0.3154502511024475, -0.6341372728347778, -0.14961419999599457, 0.0045945472083985806, -0.4963225722312927, 0.0, 0.0]]",2,-3.2510390281677246,"[-0.3997378349304199, 0.3126392960548401, -0.6492381691932678, -0.12505024671554565, -0.020935475826263428, -0.5106006860733032, 0.0, 0.0]",False
"[[-0.3997378349304199, 0.3126392960548401, -0.6492381691932678, -0.12505024671554565, -0.020935475826263428, -0.5106006860733032, 0.0, 0.0]]",2,-1.3971214294433594,"[-0.406320184469223, 0.3100341260433197, -0.6331263780593872, -0.11632223427295685, -0.0457383431494236, -0.4960574209690094, 0.0, 0.0]",False
"[[-0.406320184469223, 0.3100341260433197, -0.6331263780593872, -0.11632223427295685, -0.0457383431494236, -0.4960574209690094, 0.0, 0.0]]",2,-2.892479658126831,"[-0.4129076600074768, 0.3078983724117279, -0.6334843635559082, -0.09587977081537247, -0.07071449607610703, -0.499523401260376, 0.0, 0.0]",False
"[[-0.4129076600074768, 0.3078983724117279, -0.6334843635559082, -0.09587977081537247, -0.07071449607610703, -0.499523401260376, 0.0, 0.0]]",2,-1.95613431930542,"[-0.4194115996360779, 0.30663836002349854, -0.6252376437187195, -0.057375941425561905, -0.09562639147043228, -0.4982382357120514, 0.0, 0.0]",False
"[[-0.4194115996360779, 0.30663836002349854, -0.6252376437187195, -0.057375941425561905, -0.09562639147043228, -0.4982382357120514, 0.0, 0.0]]",2,-2.217092514038086,"[-0.42583125829696655, 0.30626457929611206, -0.6168221235275269, -0.018412085250020027, -0.12058750540018082, -0.49922242760658264, 0.0, 0.0]",False
"[[-0.42583125829696655, 0.30626457929611206, -0.6168221235275269, -0.018412085250020027, -0.12058750540018082, -0.49922242760658264, 0.0, 0.0]]",2,-2.6840176582336426,"[-0.4321897029876709, 0.30630314350128174, -0.6106845736503601, -0.0005130138015374541, -0.1456424593925476, -0.5010992884635925, 0.0, 0.0]",False
"[[-0.4321897029876709, 0.30630314350128174, -0.6106845736503601, -0.0005130138015374541, -0.1456424593925476, -0.5010992884635925, 0.0, 0.0]]",2,-1.706315040588379,"[-0.4383792281150818, 0.3068687617778778, -0.5941488146781921, 0.02252887934446335, -0.1704285889863968, -0.4957226812839508, 0.0, 0.0]",False
"[[-0.4383792281150818, 0.3068687617778778, -0.5941488146781921, 0.02252887934446335, -0.1704285889863968, -0.4957226812839508, 0.0, 0.0]]",2,-0.7737584710121155,"[-0.44430285692214966, 0.30784744024276733, -0.5683428049087524, 0.04056388884782791, -0.19453319907188416, -0.4820922911167145, 0.0, 0.0]",False
"[[-0.44430285692214966, 0.30784744024276733, -0.5683428049087524, 0.04056388884782791, -0.19453319907188416, -0.4820922911167145, 0.0, 0.0]]",2,-1.508886694908142,"[-0.45003628730773926, 0.3091835379600525, -0.5497313737869263, 0.05610470101237297, -0.21834568679332733, -0.476249635219574, 0.0, 0.0]",False
"[[-0.45003628730773926, 0.3091835379600525, -0.5497313737869263, 0.05610470101237297, -0.21834568679332733, -0.476249635219574, 0.0, 0.0]]",0,-2.690786600112915,"[-0.4557686746120453, 0.30992698669433594, -0.5497460961341858, 0.029390918090939522, -0.2421572208404541, -0.47623100876808167, 0.0, 0.0]",False
"[[-0.4557686746120453, 0.30992698669433594, -0.5497460961341858, 0.029390918090939522, -0.2421572208404541, -0.47623100876808167, 0.0, 0.0]]",2,-2.162182092666626,"[-0.46139898896217346, 0.31060194969177246, -0.5397405624389648, 0.025986813008785248, -0.26590293645858765, -0.47491446137428284, 0.0, 0.0]",False
"[[-0.46139898896217346, 0.31060194969177246, -0.5397405624389648, 0.025986813008785248, -0.26590293645858765, -0.47491446137428284, 0.0, 0.0]]",2,-0.8831515312194824,"[-0.46677884459495544, 0.31183385848999023, -0.515017032623291, 0.050404828041791916, -0.2894682288169861, -0.4713059067726135, 0.0, 0.0]",False
"[[-0.46677884459495544, 0.31183385848999023, -0.515017032623291, 0.050404828041791916, -0.2894682288169861, -0.4713059067726135, 0.0, 0.0]]",2,-3.3217270374298096,"[-0.47217363119125366, 0.3130354881286621, -0.5161247253417969, 0.04858732596039772, -0.31359967589378357, -0.4826286733150482, 0.0, 0.0]",False
"[[-0.47217363119125366, 0.3130354881286621, -0.5161247253417969, 0.04858732596039772, -0.31359967589378357, -0.4826286733150482, 0.0, 0.0]]",2,-1.41678786277771,"[-0.47733792662620544, 0.3150002956390381, -0.4929853081703186, 0.08207087218761444, -0.3380128741264343, -0.4882637858390808, 0.0, 0.0]",False
"[[-0.47733792662620544, 0.3150002956390381, -0.4929853081703186, 0.08207087218761444, -0.3380128741264343, -0.4882637858390808, 0.0, 0.0]]",2,-1.393317461013794,"[-0.48225003480911255, 0.3176051676273346, -0.4678075909614563, 0.11009660363197327, -0.3625929057598114, -0.491600900888443, 0.0, 0.0]",False
"[[-0.48225003480911255, 0.3176051676273346, -0.4678075909614563, 0.11009660363197327, -0.3625929057598114, -0.491600900888443, 0.0, 0.0]]",2,-0.387905478477478,"[-0.4868757724761963, 0.320095419883728, -0.4400549829006195, 0.1047963872551918, -0.38646605610847473, -0.47746342420578003, 0.0, 0.0]",False
"[[-0.4868757724761963, 0.320095419883728, -0.4400549829006195, 0.1047963872551918, -0.38646605610847473, -0.47746342420578003, 0.0, 0.0]]",2,-0.4607599079608917,"[-0.49119433760643005, 0.3227912187576294, -0.40991321206092834, 0.11368275433778763, -0.4099601209163666, -0.46988147497177124, 0.0, 0.0]",False
"[[-0.49119433760643005, 0.3227912187576294, -0.40991321206092834, 0.11368275433778763, -0.4099601209163666, -0.46988147497177124, 0.0, 0.0]]",2,-0.8642656803131104,"[-0.4952755570411682, 0.3254857063293457, -0.38664019107818604, 0.11335702985525131, -0.43318262696266174, -0.464449942111969, 0.0, 0.0]",False
"[[-0.4952755570411682, 0.3254857063293457, -0.38664019107818604, 0.11335702985525131, -0.43318262696266174, -0.464449942111969, 0.0, 0.0]]",2,-1.9830313920974731,"[-0.4991365075111389, 0.3288276195526123, -0.36421695351600647, 0.14159388840198517, -0.4570935070514679, -0.4782175123691559, 0.0, 0.0]",False
"[[-0.4991365075111389, 0.3288276195526123, -0.36421695351600647, 0.14159388840198517, -0.4570935070514679, -0.4782175123691559, 0.0, 0.0]]",2,-0.6552513241767883,"[-0.5026683807373047, 0.33245086669921875, -0.3317158818244934, 0.1538008153438568, -0.4808378517627716, -0.474886953830719, 0.0, 0.0]",False
"[[-0.5026683807373047, 0.33245086669921875, -0.3317158818244934, 0.1538008153438568, -0.4808378517627716, -0.474886953830719, 0.0, 0.0]]",2,-2.8377058506011963,"[-0.5061034560203552, 0.3363400101661682, -0.32155391573905945, 0.16501060128211975, -0.505418062210083, -0.49160441756248474, 0.0, 0.0]",False
"[[-0.5061034560203552, 0.3363400101661682, -0.32155391573905945, 0.16501060128211975, -0.505418062210083, -0.49160441756248474, 0.0, 0.0]]",2,-1.175223708152771,"[-0.5091299414634705, 0.34085363149642944, -0.28084126114845276, 0.1923494189977646, -0.5301722884178162, -0.4950852394104004, 0.0, 0.0]",False
"[[-0.5091299414634705, 0.34085363149642944, -0.28084126114845276, 0.1923494189977646, -0.5301722884178162, -0.4950852394104004, 0.0, 0.0]]",2,-0.37093496322631836,"[-0.5118135809898376, 0.34532827138900757, -0.24729597568511963, 0.19043287634849548, -0.5544335246086121, -0.48522472381591797, 0.0, 0.0]",False
"[[-0.5118135809898376, 0.34532827138900757, -0.24729597568511963, 0.19043287634849548, -0.5544335246086121, -0.48522472381591797, 0.0, 0.0]]",2,-0.14877183735370636,"[-0.513911247253418, 0.35023319721221924, -0.18954870104789734, 0.20945607125759125, -0.5780640840530396, -0.4726114869117737, 0.0, 0.0]",False
"[[-0.513911247253418, 0.35023319721221924, -0.18954870104789734, 0.20945607125759125, -0.5780640840530396, -0.4726114869117737, 0.0, 0.0]]",1,-1.4636934995651245,"[-0.516065239906311, 0.3545966148376465, -0.1970655769109726, 0.18578952550888062, -0.5998122692108154, -0.43496355414390564, 0.0, 0.0]",False
"[[-0.516065239906311, 0.3545966148376465, -0.1970655769109726, 0.18578952550888062, -0.5998122692108154, -0.43496355414390564, 0.0, 0.0]]",1,-1.3877874612808228,"[-0.5182725191116333, 0.3584100902080536, -0.2040768563747406, 0.16175346076488495, -0.6198388338088989, -0.4005310535430908, 0.0, 0.0]",False
"[[-0.5182725191116333, 0.3584100902080536, -0.2040768563747406, 0.16175346076488495, -0.6198388338088989, -0.4005310535430908, 0.0, 0.0]]",2,-1.375834345817566,"[-0.5201529264450073, 0.362589955329895, -0.1712276041507721, 0.17761465907096863, -0.6403651237487793, -0.4105256497859955, 0.0, 0.0]",False
"[[-0.5201529264450073, 0.362589955329895, -0.1712276041507721, 0.17761465907096863, -0.6403651237487793, -0.4105256497859955, 0.0, 0.0]]",1,-1.3502843379974365,"[-0.5221020579338074, 0.3662559986114502, -0.18036997318267822, 0.15559230744838715, -0.6583733558654785, -0.36016422510147095, 0.0, 0.0]",False
"[[-0.5221020579338074, 0.3662559986114502, -0.18036997318267822, 0.15559230744838715, -0.6583733558654785, -0.36016422510147095, 0.0, 0.0]]",1,-1.3114426136016846,"[-0.5241208672523499, 0.3694145679473877, -0.18962892889976501, 0.1339675933122635, -0.6737483739852905, -0.30750060081481934, 0.0, 0.0]",False
